Feature	Gain	Cover	Frequency
azar_under	0.382523214136809	0.0325778736631871	0.00873327457735758
ctrx_quarter_normalizado_lag1	0.137189304195247	0.00346558910026448	0.00328499318964827
ctarjeta_visa_transacciones	0.0411961728419505	0.00449672682433756	0.00392596747055524
mcaja_ahorro_rank	0.0335071783270723	0.00668098822915587	0.00400608925566862
cpayroll_trx	0.0262013435291557	0.00949586791465441	0.00248377533851454
mcaja_ahorro_rank_avg3	0.0193000155351815	0.00401525425000266	0.00320487140453489
vm_status06_delta2	0.0172249947687048	0.00358614467341332	0.000640974280906979
ctrx_quarter_normalizado_avg3	0.0119664633284866	0.00513027273290339	0.00176267927249419
mtarjeta_visa_consumo_rank	0.00756842170351069	0.00573226909408662	0.00304462783430815
mcaja_ahorro_rank_lag1	0.00706621909822872	0.00215122338170803	0.00320487140453489
mcuentas_saldo_rank	0.00680985586970123	0.00665755624527784	0.00568864674304944
ctrx_quarter_normalizado	0.00630617987057857	0.00532057621802221	0.00280426247896803
mprestamos_personales_rank	0.00569390731632861	0.0105639884513399	0.00416633282589536
mpayroll_sobre_edad_rank	0.00537407561204014	0.0107754396910168	0.00336511497476164
mcuenta_corriente_rank	0.00513405434757212	0.00293493106215642	0.00400608925566862
Visa_mpagospesos_rank	0.00477592062535439	0.00166907233426898	0.00216328819806105
vm_mconsumospesos_rank	0.00436781768249553	0.00140416640183563	0.0014421921320407
cdescubierto_preacordado	0.00430507432673899	0.00159342751551335	0.000801217851133723
mcuenta_corriente_rank_lag1	0.00424040387332357	0.00229527889565325	0.00336511497476164
vm_msaldototal_rank	0.00399402580313599	0.00155575198076551	0.00136207034692733
ctrx_quarter	0.0035173618894064	0.00756106539629728	0.00368560211521513
mcuenta_corriente_rank_avg3	0.00334778746872274	0.00133272285514495	0.00392596747055524
ctrx_quarter_normalizado_delta1	0.00327915391993235	0.0016705235432995	0.00360548033010176
foto_mes	0.00311815138489755	0.00373517090711188	0.00600913388350292
mpayroll_rank	0.00310157319959712	0.00924603526514231	0.00296450604919478
cdescubierto_preacordado_delta2	0.0030346638270239	0.000391720118546153	0.000240365355340117
cdescubierto_preacordado_tend3	0.00296670478157438	0.00450362554762918	0.000881339636247096
mprestamos_personales_rank_delta1	0.00281835073417864	0.00507301902919544	0.0028843842640814
mcuentas_saldo_rank_delta2	0.00253008573979898	0.00484250477784267	0.00713083887509014
vm_Finiciomora	0.00243238825509448	0.00433909965615071	0.00160243570226745
mprestamos_personales_rank_delta2	0.00226269924388115	0.00690269548310663	0.00256389712362791
mcuenta_corriente_rank_delta2	0.00216470469165719	0.000924914484219638	0.00336511497476164
ctrx_quarter_delta1	0.00207613381551523	0.00216495067921427	0.00448681996634885
active_quarter_avg3	0.00203328736185042	0.000254975453719955	0.000480730710680234
mactivos_margen_rank	0.00197309234199267	0.00523355738407796	0.00705071708997676
ccomisiones_mantenimiento_delta2	0.00196812031871839	0.00226289413582258	0.00160243570226745
vmr_mpagospesos	0.00195522147367843	0.000747486642969052	0.00128194856181396
mprestamos_personales_rank_avg3	0.0019285246041892	0.00113835949219451	0.0014421921320407
cdescubierto_preacordado_avg3	0.00186593543019576	0.00116343340290617	0.00104158320647384
ctrx_quarter_delta2	0.00177441091479962	0.00238184395275563	0.00424645461100873
Visa_cconsumos_lag2	0.00175335858426123	0.000748099351313509	0.00208316641294768
ctrx_quarter_normalizado_delta2	0.00175116186612822	0.00140133632501025	0.00352535854498838
vm_mpagominimo_rank	0.00170369461790266	0.0040340794124643	0.00272414069385466
Visa_cconsumos_avg3	0.00163411082024265	0.00062385327906665	0.00200304462783431
mpasivos_margen_rank	0.00163021524455115	0.00133795882609571	0.00336511497476164
mrentabilidad_annual_rank_lag2	0.00160551685732684	0.00317082158261395	0.00600913388350292
vm_mpagospesos_rank	0.00153563864985832	0.000879979616081204	0.0014421921320407
vm_Finiciomora_delta1	0.00149963962061814	0.0028896586015849	0.000801217851133723
numero_de_cliente	0.00146877676275242	0.00354296682043797	0.00713083887509014
ctrx_quarter_lag1	0.0014547147303262	0.000744292667806709	0.00128194856181396
vm_msaldopesos_rank	0.00144730944272662	0.0035142758479433	0.00224340998317443
vm_Finiciomora_avg3	0.00140951313264996	0.00176260735981931	0.000881339636247096
mprestamos_personales_rank_tend3	0.00139552551004484	0.00479159956560359	0.00168255748738082
mcomisiones_rank_lag2	0.00137325334519641	0.00148327373518901	0.00392596747055524
ccaja_ahorro_delta2	0.00136333015124257	0.00317767317449446	0.000640974280906979
mrentabilidad_annual_rank_delta1	0.00135589977095587	0.00294023060570821	0.00616937745372967
mcomisiones_mantenimiento_rank	0.00134631177612158	0.00814339042177751	0.00408621104078199
cproductos	0.00134180459733389	0.00285812330323358	0.00200304462783431
cprestamos_personales_delta2	0.00130836320232993	0.000799424361935285	0.000480730710680234
mcaja_ahorro_rank_delta2	0.00130494463335234	0.00147979587548067	0.00408621104078199
mcuentas_saldo_rank_delta1	0.00123819234025586	0.00428728689022789	0.00544828138770932
mrentabilidad_annual_rank_avg3	0.00123107062887648	0.00323340990441219	0.00528803781748257
ctarjeta_visa_transacciones_delta2	0.00122600190339215	0.0011308546370344	0.00160243570226745
Visa_Finiciomora	0.00119415411474633	0.00195761960173204	0.000560852495793606
cprestamos_personales_tend3	0.00115271609440384	0.00255640116224569	0.000640974280906979
mpasivos_margen_rank_lag1	0.00112802438386827	0.00112074001699388	0.00352535854498838
cproductos_delta2	0.0011096843366961	0.00255009212963264	0.00128194856181396
mactivos_margen_rank_avg3	0.00110443867738536	0.00417707611377849	0.00496755067702908
cprestamos_personales	0.00108749094392606	0.000431629462964841	0.000640974280906979
mtransferencias_recibidas_rank	0.00104460198740457	0.00215801797746348	0.00368560211521513
mrentabilidad_annual_rank_lag1	0.000992520918623104	0.00359578030678743	0.00456694175146222
vmr_mpagominimo_delta2	0.000990958578877673	0.00161924676016817	0.00160243570226745
mcomisiones_otras_rank_lag2	0.000986687902856501	0.00150641854628305	0.00368560211521513
mrentabilidad_rank_delta1	0.000965930567146686	0.00208097456148508	0.00536815960259595
mrentabilidad_annual_rank_tend3	0.000963184975508478	0.00222829968006628	0.00456694175146222
mpasivos_margen_rank_avg3	0.000960709074388023	0.00177336428234616	0.00272414069385466
vm_status05_tend3	0.000947295310326313	0.0020790312128362	0.000400608925566862
mautoservicio_rank	0.000929128844434836	0.00275977210511518	0.00120182677670058
mactivos_margen_rank_lag2	0.000921211053817729	0.004073347550476	0.00440669818123548
ccomisiones_mantenimiento_delta1	0.000919019605470301	0.00226079404782977	0.00112170499158721
mrentabilidad_annual_rank	0.000898984694313371	0.00199286732076794	0.00400608925566862
cliente_edad	0.00089418638329256	0.00415911137358947	0.00432657639612211
cliente_edad_lag2	0.000883240662366037	0.00252490313059153	0.00480730710680234
mcomisiones_rank_avg3	0.000880296526560694	0.00215408414875461	0.0028843842640814
mcuentas_saldo_rank_tend3	0.000871575540926415	0.00277313331212581	0.00408621104078199
ccaja_ahorro	0.000855049118802498	0.00792185196404329	0.00160243570226745
mactivos_margen_rank_tend3	0.000843451893141254	0.00177854654540984	0.00440669818123548
mrentabilidad_rank_avg3	0.000838814459422436	0.00277883402071172	0.00320487140453489
mpayroll_rank_delta2	0.000835441455717106	0.00552002648513477	0.00264401890874129
mcuenta_corriente_rank_lag2	0.000817835038493196	0.00309166382961147	0.00320487140453489
chomebanking_transacciones	0.000808615039155026	0.00141377682538519	0.00352535854498838
chomebanking_transacciones_lag2	0.000807400322239541	0.0017524971240961	0.00344523675987501
ctransferencias_recibidas_avg3	0.000802870854325652	0.00412292321848998	0.00384584568544187
ccaja_seguridad_avg3	0.000789001551849341	0.00194707860683284	0.000640974280906979
Visa_fechaalta	0.000787205899130903	0.000875947140232797	0.00304462783430815
