Feature	Gain	Cover	Frequency
cdescubierto_preacordado_delta1	0.0011171407708217	0.00227619436277377	0.000604229607250755
ccaja_seguridad	0.00107780245345068	0.00622276838404144	0.0018932527693857
vm_status06_delta2	0.00107744712623453	0.001495130830751	0.000483383685800604
mtransferencias_recibidas_rank	0.0010587270689015	0.00368007216907629	0.00467270896273917
mrentabilidad_annual_rank_delta1	0.00102080171741895	0.0029607188956987	0.00580060422960725
ccomisiones_mantenimiento_delta1	0.0010110372806681	0.00213963097756305	0.000966767371601208
mcuentas_saldo_rank_delta1	0.00100779310372499	0.00375952883261723	0.0051963746223565
cproductos_avg3	0.0010061861945272	0.000628029368765374	0.00112789526686808
mcomisiones_otras_rank_lag2	0.00100227984756641	0.00167479043599965	0.00362537764350453
Visa_mpagospesos_rank	0.000996937399317701	0.000636351305061804	0.0018932527693857
numero_de_cliente	0.000989144181553909	0.00433892209147463	0.00684793554884189
mpagomiscuentas_rank	0.000966556665299384	0.00409637017119176	0.002134944612286
mcomisiones_mantenimiento_rank	0.000918714425807803	0.00360518533121337	0.00390735146022155
cpayroll_trx_avg3	0.000906620035856128	0.00220444224337141	0.00149043303121853
mcuentas_saldo_rank_tend3	0.00090656323042041	0.00249626797893775	0.0035448136958711
vmr_mpagominimo_delta2	0.000901405317689476	0.00163623076253848	0.00161127895266868
mcuenta_corriente_rank_avg3	0.000896014971677466	0.00216648894106702	0.00435045317220544
mrentabilidad_annual_rank_lag1	0.000864997605371356	0.00201666102472809	0.00499496475327291
mrentabilidad_rank_avg3	0.000864267604809099	0.00249358382493261	0.00374622356495468
mactivos_margen_rank_lag2	0.000848840563921273	0.00346915808528988	0.00447129909365559
mrentabilidad_annual_rank_tend3	0.000843416975487344	0.00320288205557136	0.00547834843907352
Visa_fechaalta	0.00083900851178376	0.00241077007802722	0.00394763343403827
ccaja_seguridad_avg3	0.000829242575970379	0.00129020784958423	0.000523665659617321
mtarjeta_master_consumo_rank	0.000827550148692156	0.00141878252170728	0.00080563947633434
cprestamos_personales_delta2	0.000820041645388939	0.00229565226430592	0.000725075528700906
mrentabilidad_annual_rank	0.000795608735243633	0.00483570776097603	0.00507552870090635
mrentabilidad_annual_rank_avg3	0.000788990430176856	0.00345507691959236	0.00439073514602215
ctrx_quarter_normalizado_tend3	0.000768815836107059	0.0012290959664676	0.0016515609264854
mactivos_margen_rank_delta2	0.000752631194711842	0.00473226810252337	0.00535750251762336
mcomisiones_rank_avg3	0.000750525381681304	0.00426737072717015	0.00358509566968782
mtarjeta_visa_consumo_rank_avg3	0.00074940209556081	0.00205158787370006	0.00149043303121853
mpasivos_margen_rank_lag2	0.000749268809651194	0.00185962537369087	0.00435045317220544
ccomisiones_mantenimiento_tend3	0.000742122432464164	0.00105020761519563	0.000604229607250755
mcomisiones_rank_lag2	0.000722991826463426	0.00158045434052699	0.00346424974823766
cliente_edad_avg3	0.000722816802337964	0.00385040217277402	0.0054380664652568
ccaja_ahorro_delta2	0.000720922344702973	0.0156189592556041	0.00386706948640483
cplazo_fijo	0.000717393512742225	0.00255455416381984	0.000725075528700906
vm_status05_tend3	0.000706345899941957	0.000112211078714204	0.000120845921450151
vm_Finiciomora_avg3	0.000701569570427225	0.00273876587470558	0.00080563947633434
cliente_edad_lag2	0.00068290629837207	0.00213631970698735	0.004269889224572
mrentabilidad_rank	0.000680865564364368	0.00311066544987266	0.00495468277945619
vm_msaldopesos_rank	0.000673020533602494	0.00195391738515926	0.00177240684793555
mrentabilidad_rank_lag2	0.000654842076410871	0.00235099238433397	0.00386706948640483
mprestamos_personales_rank_lag1	0.000649265462609268	0.00160392042887883	0.000966767371601208
ctransferencias_recibidas_avg3	0.000648876237784422	0.00278040883528899	0.00422960725075529
mpasivos_margen_rank_tend3	0.000646129143436891	0.00343765941594416	0.00459214501510574
chomebanking_transacciones_avg3	0.000645665577059373	0.000843778214451546	0.00249748237663646
Visa_fechaalta_lag2	0.000635188450974956	0.00170610261271946	0.00302114803625378
mautoservicio_rank	0.000632635160478458	0.00225084303494517	0.00193353474320242
mprestamos_personales_rank_avg3	0.00063250883091036	0.00114643716187134	0.00108761329305136
mactivos_margen_rank_tend3	0.000626854111427174	0.00294016775408025	0.00398791540785499
cliente_edad	0.000616992527905967	0.00337012877214685	0.00455186304128902
Visa_msaldopesos_rank	0.000615222208015304	0.00143938206929121	0.00233635448136959
