Feature	Gain	Cover	Frequency
ctrx_quarter_normalizado	0.190930674562795	0.00938635502700566	0.00555203045685279
mcaja_ahorro_rank	0.071616209831795	0.0068267151586755	0.00686072335025381
ctrx_quarter	0.0547092001485996	0.00268733858520509	0.00257772842639594
cpayroll_trx	0.0345570777350038	0.0090080052850048	0.00440196700507614
mtarjeta_visa_consumo_rank	0.0264662787308276	0.00629353091478534	0.0055123730964467
mcuentas_saldo_rank_avg3	0.0225144796951181	0.00380159164408458	0.00352950507614213
mprestamos_personales_rank	0.0213445457825425	0.0126281834130951	0.00709866751269036
mcuenta_corriente_rank	0.0191541187739774	0.00653218369728064	0.00777284263959391
cdescubierto_preacordado_delta2	0.0186814080338022	0.00262903988917807	0.000951776649746193
vm_status04_delta2	0.0176140075784553	0.00198657372819241	0.000674175126903553
mcuentas_saldo_rank	0.0164096768567962	0.00839140995769751	0.00975571065989848
ctarjeta_visa	0.0152378446670041	0.000473611155287033	0.000237944162436548
cdescubierto_preacordado_avg3	0.0119321771714841	0.00273244743171405	0.00154663705583756
vm_status06_delta2	0.0117021656447735	0.000328399724791418	0.000118972081218274
vm_mpagospesos_rank	0.0105948901770962	0.00121406488763854	0.00210184010152284
mpasivos_margen_rank	0.0105416505985973	0.00224256823295987	0.00456059644670051
cproductos_tend3	0.00979091287374901	0.00497297810518951	0.00202252538071066
cdescubierto_preacordado_tend3	0.00969655881926781	0.0011883176642704	0.000475888324873097
vm_status01	0.00937206810808332	0.00510752513047567	0.00134835025380711
mpayroll_sobre_edad_rank	0.00914518378580119	0.00966874487879054	0.00420368020304568
mpasivos_margen_rank_avg3	0.00870680315293986	0.00248131507818064	0.00352950507614213
mprestamos_personales_rank_delta2	0.00816665834670074	0.0138833424347267	0.00515545685279188
foto_mes	0.00807203213741891	0.00824654662922124	0.0126903553299492
vm_status06	0.0075178236777034	0.000433751550856345	0.000118972081218274
ctrx_quarter_delta2	0.00689123590092176	0.00203980387698647	0.00341053299492386
cdescubierto_preacordado	0.0061133826057948	0.00368009590937609	0.00194321065989848
ctarjeta_visa_transacciones	0.00541859868729754	0.00536045700185645	0.00543305837563452
vm_Finiciomora	0.00540417309418114	0.00496650464897791	0.00218115482233503
mcuenta_corriente_rank_delta2	0.00540416166848345	0.00232496884142934	0.00329156091370558
vm_mpagominimo_rank	0.00533680009098713	0.00459205982136734	0.00285532994923858
ctrx_quarter_delta1	0.00516063119558216	0.00271685994430432	0.00392607868020305
mprestamos_personales_rank_delta1	0.00491121217230682	0.00901972527330908	0.00424333756345178
mpayroll_rank	0.00470895856369047	0.00289557553852031	0.00218115482233503
ccaja_ahorro	0.00412385281062419	0.0123924348609581	0.00408470812182741
cproductos_delta1	0.00404790429225899	0.00271223985597623	0.00142766497461929
mprestamos_personales_rank_lag2	0.00396417612563815	0.00428103669898513	0.0023001269035533
Visa_Finiciomora	0.00391208163970072	0.00324096022909445	0.00115006345177665
mcuentas_saldo_rank_delta2	0.00381676071572575	0.00299527555851925	0.00456059644670051
mprestamos_personales_rank_tend3	0.00378649776630305	0.00299600751688388	0.00174492385786802
ctrx_quarter_normalizado_delta2	0.00366345263966255	0.00153328038386328	0.00293464467005076
ccomisiones_mantenimiento_delta2	0.00342794969309194	0.00235703041862956	0.00198286802030457
mrentabilidad_annual_rank_lag2	0.00333311784141793	0.00321692484242718	0.00713832487309645
ccomisiones_mantenimiento_tend3	0.00332578724250486	0.000723543160044035	0.000594860406091371
ctarjeta_visa_transacciones_delta2	0.00322727748565869	0.00335571570513955	0.00233978426395939
mactivos_margen_rank	0.00301540916649213	0.00507209609021989	0.00773318527918782
ctrx_quarter_normalizado_delta1	0.00299535708752671	0.00531739471897755	0.00341053299492386
vm_msaldopesos_rank	0.00294104926652797	0.00174267511295555	0.00154663705583756
mactivos_margen_rank_avg3	0.00270567781852606	0.00375798115734749	0.00467956852791878
ccaja_seguridad	0.00265437642062879	0.00677359157350816	0.00198286802030457
cprestamos_personales_delta2	0.00263770935467134	0.00264253063451496	0.000912119289340102
cproductos	0.00257064747032729	0.00300173039450731	0.00372779187817259
vm_msaldototal_rank	0.00255678814263907	0.00100236693305563	0.00134835025380711
ccomisiones_mantenimiento_delta1	0.00245329816232337	0.00167435952343612	0.000912119289340102
cprestamos_personales_tend3	0.00243809428076421	0.00244423469509577	0.000753489847715736
mcuenta_debitos_automaticos_rank	0.00241813852004033	0.00391164232289734	0.00293464467005076
mprestamos_personales_rank_lag1	0.00237550477590426	0.00185488294029402	0.00115006345177665
mcuentas_saldo_rank_delta1	0.00236871409091844	0.0042422048784423	0.00571065989847716
mcuenta_corriente_rank_avg3	0.00227893225166517	0.00333261141706797	0.00622620558375635
Visa_delinquency_avg3	0.00223049161802391	0.00153477647074402	0.00103109137055838
mcomisiones_otras_rank_lag2	0.00220087063302797	0.00245890480867551	0.00428299492385787
Visa_mpagominimo_rank	0.00219957482118602	0.00291895974187715	0.00392607868020305
cpayroll_trx_avg3	0.00214385337451508	0.00142435933194505	0.00126903553299492
mpagomiscuentas_rank	0.00213788826198632	0.00481929289944496	0.00253807106598985
mautoservicio_rank	0.00213554313875842	0.00236543111168659	0.00261738578680203
mtarjeta_master_consumo_rank	0.00201806154655973	0.00160725573456767	0.000912119289340102
mrentabilidad_annual_rank_avg3	0.00198346426719236	0.00461913004221433	0.00594860406091371
mcuentas_saldo_rank_tend3	0.00194543370789182	0.00278912258411894	0.0036881345177665
mpayroll_rank_delta2	0.00187580992845662	0.00598466354222661	0.00293464467005076
Master_status	0.00185207854376422	0.000481111084103142	0.000198286802030457
vm_status03_avg3	0.00184970424963397	7.56461879459146e-06	3.96573604060914e-05
cprestamos_personales	0.00181725400143342	0.00118530223708424	0.00134835025380711
numero_de_cliente	0.00176771650330953	0.00489167923698871	0.00761421319796954
mrentabilidad_rank_avg3	0.00174329147808887	0.00289133353689078	0.00380710659898477
mcomisiones_mantenimiento_rank	0.0017274863454944	0.00493706668749959	0.00463991116751269
mrentabilidad_annual_rank_lag1	0.00166523666948921	0.00234238154784005	0.00563134517766498
vm_status04_delta1	0.00160876309130767	0.00249195579287095	0.000991434010152284
vmr_mpagominimo_delta2	0.00158444754446201	0.00216827913585985	0.00222081218274112
vm_fechaalta_tend3	0.00157460635501348	0.000333141237957491	0.000713832487309645
mactivos_margen_rank_lag2	0.00156161293236756	0.00727807532167469	0.00614689086294416
mrentabilidad_annual_rank	0.00156103555799695	0.00434669117007892	0.00531408629441624
vm_Finiciomora_lag1	0.00155276856119293	0.00277637201452233	0.00111040609137056
mrentabilidad_annual_rank_delta1	0.00150562231824452	0.00248011350553978	0.00499682741116751
Visa_fechaalta	0.00149644352614525	0.00201864465921385	0.00400539340101523
mrentabilidad_annual_rank_tend3	0.00138250573205141	0.00332396621337606	0.00531408629441624
ccallcenter_transacciones_delta2	0.00137329592181861	0.00118910294815784	0.000713832487309645
mtransferencias_recibidas_rank	0.00136126919379152	0.00281729332137013	0.00380710659898477
vm_status02_avg3	0.00133118331355271	0.000202462498546786	0.000198286802030457
mcuenta_corriente_rank_lag2	0.00131349806124909	0.00465545390222651	0.00479854060913706
vm_Finiciomora_delta1	0.00130413300035168	0.00387293376298918	0.00115006345177665
mprestamos_personales_rank_avg3	0.00129436855317048	0.000830905270899741	0.000912119289340102
cdescubierto_preacordado_delta1	0.00129351547802719	0.00292159096304247	0.000753489847715736
mv_status07_rank_delta2	0.00128428206762212	0.00196543094517108	0.000753489847715736
cliente_edad	0.001283825032272	0.0038068817107844	0.00499682741116751
chomebanking_transacciones_avg3	0.00125086265902377	0.00145203763858976	0.00309327411167513
ccaja_seguridad_avg3	0.00124857552591489	0.00103668059569593	0.000396573604060914
