Feature	Gain	Cover	Frequency
ctrx_quarter_normalizado	0.184822317473577	0.00600888295106301	0.00407760986356433
mcaja_ahorro_rank	0.0629144267748882	0.00484494811191409	0.00529509527306458
ctrx_quarter	0.0330270001786907	0.00299537678800664	0.00278282379314343
cpayroll_trx	0.0281553606752795	0.00457109585346308	0.00224171916669888
mcuentas_saldo_rank_avg3	0.027671910776606	0.00456847321007407	0.00446411316816759
mtarjeta_visa_consumo_rank	0.0245683503511386	0.00364330293771626	0.00307270127159587
mprestamos_personales_rank	0.01873097225217	0.0091882600201642	0.00465736482046922
cdescubierto_preacordado_delta2	0.0170714019872646	0.00254026003696016	0.000811656939666834
mcuenta_corriente_rank	0.016002746863479	0.00580309889563788	0.00678313299578711
vm_status04_tend3	0.0145690541109373	0.000604330827875935	0.00021257681753179
vm_status06	0.0130739524451125	0.000228849063846648	7.73006609206509e-05
mcuentas_saldo_rank	0.0128865421909265	0.00645903157936608	0.00695705948285858
vm_status01	0.0121186588724474	0.00166576916684394	0.000560429791674719
vm_mpagospesos_rank	0.0108683720995229	0.000990362336292649	0.00146871255749237
mpayroll_sobre_edad_rank	0.0108569058760078	0.00562909040637521	0.00251227147992115
vm_status06_delta2	0.00823472297733762	0.000220620955807027	7.73006609206509e-05
cdescubierto_preacordado	0.00814551103535945	0.00167714686618584	0.00102423375719862
mpasivos_margen_rank	0.0080284603303087	0.00191282821781026	0.00407760986356433
cdescubierto_preacordado_tend3	0.0078265733724139	0.00105454364888908	0.000367178139373092
foto_mes	0.00776035946975323	0.00493428632924739	0.00867699918834306
cdescubierto_preacordado_avg3	0.00688300196822695	0.00379101586583712	0.00177791520117497
cproductos_tend3	0.00683654439527752	0.00243595059490742	0.0011401847485796
mpasivos_margen_rank_avg3	0.00609770596219807	0.00258255700664689	0.00303405094113555
mprestamos_personales_rank_delta2	0.00568068718035695	0.00836457951415184	0.00293742511498473
ctrx_quarter_delta2	0.00498319207626148	0.00165697188344163	0.00315000193251652
ctrx_quarter_delta1	0.00478287405636019	0.00328394860955249	0.00332392841958799
mprestamos_personales_rank_tend3	0.00474228749807879	0.00326562809743336	0.00168128937502416
ctarjeta_visa_transacciones	0.00471033804284609	0.0040569946045518	0.00400030920264368
vm_mpagominimo_rank	0.00462983121862938	0.00228989034522574	0.00199049201870676
ctrx_quarter_normalizado_delta2	0.00462558480506136	0.00175684250876378	0.00247362114946083
vm_status04	0.00457215414800724	1.36871085068328e-05	3.86503304603254e-05
mcuentas_saldo_rank_delta2	0.00445798191245575	0.00289305880469566	0.0045607389943184
mprestamos_personales_rank_delta1	0.00423590237259743	0.00581210718528175	0.00262822247130213
ccaja_ahorro	0.00370335485541251	0.00564877586511944	0.00200981718393692
ccomisiones_mantenimiento_tend3	0.00368264362354155	0.000688635594374467	0.000502454295984231
Visa_Finiciomora	0.00368079369168368	0.00383994765429824	0.00108220925288911
mactivos_margen_rank	0.00361771623794276	0.00412179369556283	0.0063773045259537
mrentabilidad_annual_rank_lag2	0.00356126201092054	0.00271430411605869	0.00614540254319175
cproductos_delta1	0.00349110584541913	0.00221258957108731	0.00110153441811927
vm_Finiciomora	0.00344659439332175	0.0027818593887631	0.000966258261508136
mactivos_margen_rank_avg3	0.00331116538300531	0.00470575779226602	0.00458006415954857
ctrx_quarter_normalizado_delta1	0.00292740039185007	0.00382000979156473	0.00289877478452441
ctarjeta_visa_transacciones_delta2	0.00282392420110518	0.00302768035012661	0.00183589069686546
mprestamos_personales_rank_avg3	0.00276100416433336	0.00123363043654655	0.00100490859196846
ccaja_seguridad	0.00269886380653801	0.00365574697841012	0.00106288408765895
numero_de_cliente	0.00262780247241737	0.0060832254456426	0.00794264290959688
mcuenta_corriente_rank_tend3	0.00261759334584136	0.00156186763234551	0.0022803694971592
mcuentas_saldo_rank_delta1	0.00260374814664733	0.00339250206311156	0.0052371197773741
cprestamos_personales_delta2	0.0025855741231363	0.00119672491214166	0.000405828469833417
mv_status07_rank_delta2	0.00258199698461044	0.00268650718786574	0.000946933096277973
vm_msaldopesos_rank	0.00257074608094385	0.00127881075062851	0.00108220925288911
ctrx_quarter_avg3	0.00254324488559779	0.00098380044393039	0.00119816024427009
mcuenta_corriente_rank_avg3	0.00248242843601498	0.00222704214491043	0.00498589262938198
ccomisiones_mantenimiento_delta1	0.00233026678871534	0.00193691878119516	0.000753681443976346
mrentabilidad_annual_rank_avg3	0.00230277570647804	0.00414425166802327	0.00485061647277084
cproductos	0.00229707722724713	0.00231103926675421	0.00222239400146871
Visa_mpagominimo_rank	0.00229631513597256	0.00205901641622699	0.00338190391527848
cpayroll_trx_avg3	0.00224338054952918	0.00110072226878403	0.00092760793104781
mcomisiones_otras_rank_lag2	0.00223606701496514	0.00187155173753972	0.00396165887218336
mrentabilidad_annual_rank_lag1	0.00223327934841131	0.00234677761921694	0.00494724229892166
mcuenta_debitos_automaticos_rank	0.00217300691986865	0.00318440580373684	0.00222239400146871
mcaja_ahorro_rank_avg3	0.00207529391328654	0.00227575393141687	0.00309202643682604
mpasivos_margen_rank_lag2	0.002066777500225	0.00212224461991855	0.00452208866385808
mcuentas_saldo_rank_tend3	0.00204824252808637	0.00255536397028228	0.00369110655896108
mpayroll_rank	0.00202629235167746	0.00156084033064172	0.00123681057473041
Visa_delinquency_avg3	0.00201248753899966	0.000588507455847335	0.00042515363506358
mrentabilidad_annual_rank	0.00200448338007435	0.00391652916440423	0.00535307076875507
mcuenta_corriente_rank_lag1	0.0019960016540735	0.00344910435640483	0.00388435821126271
mrentabilidad_annual_rank_delta1	0.0019831798254352	0.00282782556135565	0.00527577010783442
mrentabilidad_annual_rank_tend3	0.00192609065651682	0.00411342427622402	0.00579754956904882
mcuenta_corriente_rank_delta2	0.00185403132891113	0.00179607600145045	0.00245429598423067
mactivos_margen_rank_lag2	0.00184727055958824	0.00531304030575575	0.00521779461214393
mcomisiones_mantenimiento_rank	0.00183591382488724	0.0034957020193242	0.00376840721988173
ccomisiones_mantenimiento_delta2	0.00182219058645982	0.00114921444635239	0.000869632435357322
cprestamos_personales_tend3	0.00181165360349127	0.0014743681213051	0.000405828469833417
cliente_edad	0.00179869704954059	0.0042413552818615	0.0052371197773741
mprestamos_personales_rank_lag2	0.00179209484526399	0.00281443007116031	0.00141073706180188
mtransferencias_recibidas_rank	0.00177872207846882	0.00305603619158234	0.00392300854172303
vm_msaldototal_rank	0.00177153852605542	0.000637250159659039	0.000830982104896997
mautoservicio_rank	0.00176641015236694	0.00190546361089245	0.00195184168824643
mrentabilidad_rank	0.00176375752740313	0.00368071383779034	0.00450276349862791
cproductos_delta2	0.00175717651543855	0.00156030416867278	0.00115950991380976
Visa_fechaalta	0.00175288309466093	0.00207121827136297	0.00413558535925482
vm_Finiciomora_lag1	0.00172809723977899	0.0014414377413889	0.000715031113516021
vm_status06_tend3	0.00171779044042177	0.000110993475238186	5.79754956904882e-05
mactivos_margen_rank_tend3	0.00169839434691712	0.00340887976320936	0.00504386812507247
vm_status04_delta2	0.00167676723419249	0.00055738141510644	0.000289877478452441
mpagomiscuentas_rank	0.00161478416598764	0.00274068841161335	0.00156533838364318
mpayroll_rank_delta2	0.00161322837500196	0.00424189236086915	0.00200981718393692
mtarjeta_master_consumo_rank	0.00158396363519311	0.00095165365176224	0.000618405287365207
ctransferencias_recibidas_avg3	0.00157330207372238	0.00283180459234175	0.00429018668109612
cliente_antiguedad	0.00153722363645793	0.00317565668670134	0.00448343833339775
mcuenta_corriente_rank_lag2	0.00153674500469867	0.00364454207536331	0.00398098403741352
vmr_mpagominimo_delta2	0.00152827516446408	0.00151438411002707	0.00139141189657172
vm_Finiciomora_delta1	0.00152535245646756	0.00152396240473532	0.000444478800293743
chomebanking_transacciones	0.00151721425524038	0.00260953894943291	0.00343987941096896
cliente_edad_lag2	0.00150250460947552	0.00240536368559416	0.00436748734201677
mttarjeta_visa_debitos_automaticos_rank_lag2	0.0014995850691183	0.00239200994249463	0.00318865226297685
mactivos_margen_rank_lag1	0.00148976813354187	0.00186954106465345	0.00423221118540564
mactivos_margen_rank_delta1	0.00147242819592013	0.00225443107821205	0.0047153403161597
chomebanking_transacciones_avg3	0.0014569677002413	0.00161303398214498	0.00307270127159587
cprestamos_personales	0.00142024287620013	0.00108809752779472	0.000985583426738298
Visa_fechaalta_lag2	0.00140812231799054	0.00167573161343692	0.00318865226297685
Master_Fvencimiento_lag2	0.00139316697930303	0.0022378113235619	0.00405828469833417
mcomisiones_rank_avg3	0.00138785888077699	0.00362196576124008	0.00390368337649287
mcuentas_saldo_rank_lag2	0.00138474500596302	0.00212056678841746	0.00330460325435783
mrentabilidad_annual_rank_delta2	0.00136560214053374	0.00184607260286567	0.00403895953310401
Visa_mlimitecompra_rank_delta2	0.00136319997853676	0.00346169962114971	0.00498589262938198
Master_mlimitecompra_rank_delta2	0.00130715103852185	0.00211847314536171	0.00467668998569938
mactivos_margen_rank_delta2	0.00130612788568102	0.0021911607780766	0.00398098403741352
mcomisiones_rank_lag2	0.00130183442535793	0.00118169425457976	0.00291809994975457
cliente_edad_lag1	0.00128599789677869	0.00185952717655539	0.00353650523711978
mpasivos_margen_rank_tend3	0.0012849418791205	0.00227406701686565	0.00363313106327059
mttarjeta_visa_debitos_automaticos_rank_delta2	0.00128005713080519	0.00314113572496755	0.00270552313222278
