Feature	Gain	Cover	Frequency
vm_mlimitecompra_rank_delta2	0.00090903166930525	0.00177134027500417	0.0032952425633636
vm_Fvencimiento	0.000907049665187108	0.00133515689674271	0.00278140812975437
mcaja_ahorro_rank_delta1	0.000902129777173675	0.00343926670029218	0.00352981915262
vm_status05_delta2	0.000896855838004429	0.000490498207831811	0.000234576589256392
mcomisiones_rank	0.00089103730723911	0.00279744632102712	0.0031276878567519
mcomisiones_mantenimiento_rank_lag2	0.000889597348299909	0.00164839669392572	0.00205533773443696
Visa_Fvencimiento_lag2	0.000885327936241411	0.00140912013517471	0.00318353942562247
vmr_mpagominimo_avg3	0.000883716312104027	0.00229147405972148	0.00213352993085576
cmobile_app_trx_avg3	0.000882659049968536	0.00243178607231793	0.00311651754297778
cliente_antiguedad_lag2	0.000881682150587619	0.00188900957978286	0.00320588005317069
mcomisiones_otras_rank_delta2	0.000880297826438251	0.00173768420292883	0.00291545189504373
Visa_mlimitecompra_rank_delta1	0.000871893992685899	0.00277733510068997	0.00378673636942462
mcomisiones_otras_rank_lag1	0.000871035665049018	0.00142315857042799	0.00292662220881785
Visa_msaldototal_rank	0.000870203292860408	0.000599450332304087	0.00161969549724652
Visa_mfinanciacion_limite_rank_lag2	0.000869841896513667	0.00125968734132919	0.00277023781598025
Visa_mpagospesos_rank_delta2	0.000869362802519853	0.00244593297901078	0.00309417691542955
mv_status07_rank	0.00086774451494175	0.000301107279488745	0.000167554706611709
cliente_antiguedad_lag1	0.000859572442185528	0.0020115142746466	0.00291545189504373
vm_Finiciomora_avg3	0.00085847221711057	0.00183952237035756	0.000647878198898607
cplazo_fijo	0.00085715777144684	0.00167098285812073	0.000525004747383354
Visa_mfinanciacion_limite_rank_lag1	0.000855664411153047	0.00122989303200612	0.0028931112674955
mcaja_ahorro_dolares_rank	0.000854302567569434	0.0039708445808913	0.00265853467823911
ccomisiones_otras_avg3	0.000851993570558478	0.00136759039568496	0.00279257844352848
chomebanking_transacciones_lag1	0.000850395056693441	0.00213223934553048	0.00292662220881785
mcuenta_corriente_rank_delta1	0.000847568735407023	0.00345499739257623	0.00319470973939658
cmobile_app_trx_lag1	0.000845173176725088	0.0044760054091562	0.00268087530578734
Master_mfinanciacion_limite_rank_delta1	0.000844782652019219	0.00151530739188942	0.0032952425633636
vmr_msaldopesos2	0.00084371077386499	0.0018047954569477	0.00259151279559443
Visa_Fvencimiento	0.000831505003974712	0.001815245923671	0.00313885817052601
mcuenta_debitos_automaticos_rank_delta2	0.00082754870808117	0.0036152228638687	0.00154150330082772
mcaja_ahorro_rank_delta2	0.000816870151399741	0.0018492598232801	0.00282608938485082
mplazo_fijo_dolares_rank	0.000812244765116562	0.00457093815139637	0.00122873451515253
mcaja_ahorro_dolares_rank_delta2	0.000811500607452296	0.00286775104602837	0.00197714553801816
ctransferencias_emitidas_avg3	0.000811397200301407	0.00180416198886928	0.0020106564793405
Visa_mfinanciacion_limite_rank	0.000809814509702255	0.00118411272504383	0.00252449091294975
mrentabilidad_rank_lag1	0.000802270957644586	0.00144520506997861	0.00303832534655898
ctrx_quarter_normalizado_tend3	0.000801683366675116	0.000580027533779396	0.0012063938876043
Master_mfinanciacion_limite_rank	0.000799475727986105	0.00130422122682771	0.00258034248182031
ctarjeta_master	0.00079777734313387	1.17054530714327e-05	3.35109413223417e-05
Master_mlimitecompra_rank	0.000794728548135916	0.00147673853804946	0.00273672687465791
Visa_mfinanciacion_limite_rank_delta1	0.000793217536367315	0.00152910249723961	0.00321705036694481
Visa_fechaalta_lag1	0.000787563865351917	0.00136953813757446	0.00196597522424405
vm_Fvencimiento_lag1	0.00078644482071571	0.00283056601080897	0.00302715503278487
mtransferencias_recibidas_rank_delta2	0.000784841407223656	0.00147589617910892	0.00292662220881785
vm_mfinanciacion_limite_rank_delta2	0.000778282955792688	0.00274857832196856	0.00325056130826715
mcomisiones_rank_tend3	0.000762093007604569	0.00161806405341331	0.00278140812975437
mcomisiones_mantenimiento_rank_delta2	0.000759854842656431	0.00194437035097903	0.00156384392837595
Master_mlimitecompra_rank_delta1	0.000754936653394869	0.0023156727044346	0.00321705036694481
vm_status02	0.000754387886839077	0.000375556254565742	0.000145214079063481
Visa_fechaalta_avg3	0.000744402285711483	0.00105810904413128	0.00196597522424405
mcomisiones_rank_delta1	0.000743557034994217	0.00128453019869122	0.00260268310936854
vm_fechaalta_tend3	0.000743537749177841	0.000260918457267698	0.000480323492286898
ccomisiones_otras	0.000740802206153873	0.00150591761172757	0.00223406275482278
Visa_Fvencimiento_lag1	0.000736470063896192	0.00127050163613397	0.00255800185427209
mtransferencias_emitidas_rank	0.000733577406345247	0.00454607034303891	0.00247980965785329
ctrx_quarter_normalizado_avg3	0.000733436493602895	0.00108289774270362	0.00125107514270076
vm_Fvencimiento_tend3	0.000730398773635112	0.00012409404506542	0.000323939099449304
ctrx_quarter_lag2	0.000721599981188715	0.00104539137046075	0.00174256894876177
Visa_Finiciomora_delta1	0.000719037890296963	0.000553950409909235	0.000134043765289367
Master_mfinanciacion_limite_rank_lag2	0.000717305266518713	0.0020525054521567	0.00268087530578734
mcomisiones_otras_rank	0.000716989277504729	0.00108065451230392	0.00220055181350044
chomebanking_transacciones_delta1	0.000716497095197594	0.00204859317197276	0.00202182679311462
Master_mpagominimo_rank	0.000714953251533402	0.00175077506450954	0.00126224545647487
Visa_cconsumos_avg3	0.00071016328016482	0.00112965526706997	0.00202182679311462
vm_Fvencimiento_avg3	0.000708742963335661	0.000849956121170448	0.00246863934407918
Visa_fultimo_cierre_avg3	0.000705898649346166	0.00301978853916535	0.00260268310936854
Visa_mlimitecompra_rank_lag2	0.000697751588105453	0.00104941142971337	0.00223406275482278
mcomisiones_otras_rank_delta1	0.000680248448338513	0.00129513952606893	0.00251332059917563
mcaja_ahorro_dolares_rank_lag2	0.000679603322850031	0.00164988895834249	0.00239044714766038
Visa_Fvencimiento_avg3	0.000669068516402195	0.000973613716140953	0.00230108463746747
vm_mpagominimo_rank_lag2	0.000668262873290283	0.00130261923444642	0.00142980016308658
ccaja_ahorro_avg3	0.00066228647128388	0.00190731378902493	0.00113937200495962
Visa_mconsumospesos_rank_lag1	0.000662140076629915	0.00106340616867044	0.00213352993085576
Master_status	0.000660428445028587	0.000792672277003197	0.000223406275482278
mcaja_ahorro_rank_tend3	0.000659455533349826	0.00186644869994706	0.00244629871653095
cliente_antiguedad_avg3	0.000656259406619212	0.00181784364796683	0.00242395808898272
Visa_mpagominimo_rank_lag1	0.000654937219770351	0.00104754133593712	0.0018431017727288
mttarjeta_visa_debitos_automaticos_rank_lag1	0.000652801378716134	0.00111135787896334	0.00223406275482278
mpayroll_sobre_edad_rank_delta2	0.000652229950334817	0.00237965869882552	0.000994157925896138
tcallcenter_avg3	0.000650444055848466	0.000957891127160662	0.00130692671157133
Master_mlimitecompra_rank_lag2	0.000644932831416239	0.00156092540198622	0.00241278777520861
mcomisiones_mantenimiento_rank_lag1	0.000643708131203235	0.00248459822626478	0.00225640338237101
Visa_msaldopesos_rank	0.000640465436599199	0.00188552482580236	0.00161969549724652
mcaja_ahorro_dolares_rank_delta1	0.000639718722073778	0.00262143812706032	0.00127341577024899
vmr_mpagominimo	0.000636525066184949	0.00176950910785801	0.00165320643856886
Visa_mpagominimo_rank_lag2	0.000635180981326378	0.00107355563355978	0.00212235961708164
vmr_mpagominimo_tend3	0.000622855783829793	0.00102574873135653	0.00115054231873373
Visa_msaldopesos_rank_delta1	0.000621501581483351	0.00107392189776105	0.00183193145895468
Visa_mpagominimo_rank_delta2	0.000619405407235664	0.000689644898460971	0.00179842051763234
cprestamos_personales_avg3	0.000619161332289647	0.00198802328427069	0.00145214079063481
Master_fultimo_cierre	0.000618863269165892	0.00081319671454537	0.00185427208650291
mcuenta_corriente_rank_tend3	0.000616385664183178	0.00127421200045144	0.00199948616556639
vm_Fvencimiento_lag2	0.000611058117487829	0.000780472573689145	0.00202182679311462
Visa_mpagominimo_rank_delta1	0.000609966269152602	0.00114551258629695	0.00192129396914759
Master_fechaalta_avg3	0.000605734083301902	0.00114392036403823	0.0020888486757593
vm_mfinanciacion_limite_rank_delta1	0.000596851712008953	0.00127105881519756	0.00247980965785329
vm_mlimitecompra_rank_delta1	0.000596100880727238	0.00329618769153876	0.00274789718843202
ctarjeta_visa_avg3	0.000588294270326103	0.00019910143008759	8.93625101929113e-05
chomebanking_transacciones_delta2	0.000581009083949769	0.00129453800962496	0.00185427208650291
vm_cconsumos_delta2	0.000578170375160047	0.00164074312352452	0.000815432905510316
mtransferencias_recibidas_rank_delta1	0.000577285093240027	0.00213382582367514	0.00226757369614512
mprestamos_prendarios_rank_lag2	0.000570685378541743	0.00481287900462221	0.00116171263250785
Visa_fultimo_cierre	0.000567740969691447	0.000691857818401674	0.00169788769366532
Visa_mconsumospesos_rank_lag2	0.000563815162496072	0.000968395880890486	0.00195480491046994
vmr_msaldopesos2_avg3	0.000563264361274628	0.000846969797301272	0.00187661271405114
ctarjeta_master_avg3	0.000562557039797982	1.34673061984131e-05	4.46812550964557e-05
ccomisiones_otras_lag1	0.000561700502322921	0.00141787919109834	0.00206650804821107
Master_fechaalta_lag1	0.000555998895530619	0.00116823024967448	0.00198831585179228
vmr_mpagado_avg3	0.000554949776890979	0.000942502748173734	0.0018431017727288
cproductos_avg3	0.000552563393698214	0.00207585104464553	0.00193246428292171
ctarjeta_debito_avg3	0.000548519941853682	0.00108478922304739	0.00176490957631
Master_mfinanciacion_limite_rank_lag1	0.000546933263318223	0.000790746408905178	0.00193246428292171
mautoservicio_rank_avg3	0.000537116115314272	0.00109628414408127	0.00198831585179228
Visa_mlimitecompra_rank_lag1	0.000536508170917539	0.000914704210765293	0.00178725020385823
vm_mpagospesos_rank_delta2	0.000535265091467394	0.00123815152941902	0.00155267361460183
ccheques_depositados_avg3	0.000534837224458855	0.00294141161580759	0.000860114160606771
vm_fultimo_cierre_avg3	0.000530052104108467	0.00147624990370406	0.00191012365537348
Master_mlimitecompra_rank_lag1	0.00052477647549362	0.000879771663200839	0.00183193145895468
mpayroll_rank_lag1	0.000524307357977302	0.00257963182386472	0.00126224545647487
Master_fultimo_cierre_avg3	0.000523586825197313	0.000727222841339261	0.00169788769366532
ccomisiones_mantenimiento_lag2	0.000523448241045325	0.000412851658833822	0.000882454788154999
ctarjeta_visa_debitos_automaticos_avg3	0.000522148219543327	0.00289502584332291	0.00197714553801816
vmr_mpagominimo_lag2	0.000521718269484501	0.00177781937922752	0.00164203612479475
cmobile_app_trx_lag2	0.000521456550795652	0.00098193037270868	0.00165320643856886
Visa_mpagospesos_rank_delta1	0.000514135157266852	0.00186574986692787	0.00213352993085576
vm_fechaalta_lag1	0.000511990776930092	0.000666472065331102	0.00158618455592418
Visa_msaldototal_rank_delta1	0.00051054143537556	0.000975885256817083	0.00176490957631
Visa_cconsumos_lag2	0.000506562711300933	0.000900532173573435	0.00170905800743943
Visa_mconsumospesos_rank	0.000501907765711143	0.000786028285934359	0.00167554706611709
vmr_mpagominimo_lag1	0.0005008088938217	0.000903503880723803	0.00140745953553835
Visa_cconsumos	0.000499218272203057	0.000761317338048727	0.00161969549724652
cpayroll_trx_lag1	0.000491824990815673	0.000353740237591691	0.000301598471901076
vmr_msaldopesos2_lag2	0.000489038354611472	0.000738909369606344	0.00176490957631
ctarjeta_debito_transacciones_avg3	0.000483896437635752	0.00111561072869549	0.00180959083140645
mpayroll_rank_delta1	0.000479940947617131	0.00229413407175412	0.00109469074986316
mtarjeta_visa_consumo_rank_avg3	0.000478010239403851	0.00101743771632939	0.000860114160606771
Master_msaldototal_rank	0.000470803311182269	0.00197106509532721	0.00103883918099259
mcaja_ahorro_dolares_rank_lag1	0.000470588073236383	0.00164097119562465	0.00194363459669582
vm_mfinanciacion_limite_rank	0.000467718134633929	0.000742987639300529	0.00137394859421601
vmr_mpagospesos_avg3	0.0004644526359568	0.00108637423952017	0.00148565173195715
ctarjeta_visa_transacciones_tend3	0.000462984611038639	0.000777494635200758	0.000647878198898607
tcallcenter_delta2	0.000461394979864587	0.000335206315074051	0.000223406275482278
ctarjeta_visa_debitos_automaticos_lag2	0.000459225032800694	0.00135861055037724	0.00135160796666778
Visa_mpagospesos_rank_lag1	0.00045917735216843	0.000944223110333994	0.00170905800743943
Master_Fvencimiento_tend3	0.000459018149180151	0.000141113778088082	0.000301598471901076
Visa_msaldopesos_rank_delta2	0.000455347978696862	0.000728175877048868	0.00146331110440892
vmr_mpagospesos_lag1	0.000453304573719663	0.0011476687318246	0.00142980016308658
Visa_status_tend3	0.000451273269485091	0.00149519163267643	0.000592026630028038
vm_status02_avg3	0.000449596845439122	0.000339286405447246	0.000156384392837595
vm_fultimo_cierre	0.000448945972512952	0.000534130369996745	0.00141862984931247
mtransferencias_emitidas_rank_lag1	0.00044553575245607	0.00255842960650711	0.0018431017727288
ctarjeta_visa_debitos_automaticos_tend3	0.000444906321318519	0.0014878515524286	0.000703729767769177
Visa_msaldototal_rank_delta2	0.000444121894769194	0.000972757637999435	0.00148565173195715
vmr_mpagospesos	0.000435515989723472	0.0010816045220963	0.00112820169118551
mttarjeta_visa_debitos_automaticos_rank	0.00043375624243293	0.00234787392576465	0.00178725020385823
ctransferencias_recibidas	0.000432725954359031	0.00141431963541825	0.00150799235950538
vm_status01_avg3	0.000431877403288414	0.000865060217798256	0.000469153178512784
ccomisiones_otras_lag2	0.000430627707548046	0.000631781693718256	0.00159735486969829
Visa_mpagospesos_rank_lag2	0.00042891542096062	0.000730832529800522	0.00146331110440892
vmr_mpagospesos_lag2	0.00042470313760623	0.00182571069939272	0.00169788769366532
Visa_mconsumospesos_rank_delta2	0.000423779552525421	0.000747298981551276	0.00150799235950538
mcuenta_debitos_automaticos_rank_lag2	0.000423531721104199	0.00191189997687599	0.00140745953553835
ctrx_quarter_normalizado_lag2	0.000418917386974107	0.000955634023699776	0.00158618455592418
Visa_cconsumos_lag1	0.000418186593388689	0.000841871793501659	0.00150799235950538
Master_msaldopesos_rank	0.000416596304518361	0.00093325910955659	0.000860114160606771
vm_status06_avg3	0.000415819610492384	3.59977986451149e-05	5.58515688705696e-05
vmr_mconsumospesos	0.000412360091483601	0.000747653039510177	0.00131809702534544
ctransferencias_recibidas_lag2	0.00040872235736943	0.000584529611388896	0.00135160796666778
vm_cconsumos_avg3	0.00040729718798764	0.00110213544741015	0.00134043765289367
ctransferencias_recibidas_lag1	0.000406071633625063	0.0010549407036479	0.0014409704768607
Visa_mconsumosdolares_rank_lag2	0.000405923185143645	0.00114483516548864	0.0014409704768607
vm_fechaalta_avg3	0.000405575513117284	0.000702691063654168	0.00117288294628196
ccajas_extracciones_avg3	0.000404991666632957	0.00263653955677803	0.00125107514270076
mcaja_ahorro_dolares_rank_tend3	0.00040242828984761	0.00173316681622963	0.00117288294628196
vmr_msaldopesos2_lag1	0.000391409541620735	0.000991334077218448	0.00153033298705361
